sElectionAbbr	lPrecinctHndl	sPrecinctID	lPrecinctPortionHndl	sPrecinctPortion	lDistrictHndl	sElecDistrictID	lSubDistrictHndl	iElecSubDistrict
2014June3 	2222	0001141	2222		902	*520	1413	1
2014June3 	2222	0001141	2222		1408	CG018	1408	0
2014June3 	2222	0001141	2222		934	PK05	934	0
2014June3 	2222	0001141	2222		934	PK05	1460	2
2014June3 	2222	0001141	2222		945	PK09	945	0
2014June3 	2222	0001141	2222		945	PK09	948	3
2014June3 	2222	0001141	2222		1400	SA028	1400	0
2014June3 	2222	0001141	2222		980	SCC-4	980	0
2014June3 	2222	0001141	2222		980	SCC-4	1474	3
2014June3 	2222	0001141	2222		985	SE002	985	0
2014June3 	2222	0001141	2222		986	SHS-1	986	0
2014June3 	2222	0001141	2222		1405	SS015	1405	0
2014June3 	2222	0001141	2222		1014	SUS-D	1014	0
2014June3 	2222	0001141	2222		1039	SUT-03	1039	0
2014June3 	2222	0001141	2222		1245	ZT-790	1245	0
2014June3 	2223	0001142	2223		882	*0	882	0
2014June3 	2223	0001142	2223		1426	*404	1426	0
2014June3 	2223	0001142	2223		902	*520	902	0
2014June3 	2223	0001142	2223		902	*520	1413	1
2014June3 	2223	0001142	2223		1408	CG018	1408	0
2014June3 	2223	0001142	2223		934	PK05	934	0
2014June3 	2223	0001142	2223		934	PK05	1460	2
2014June3 	2223	0001142	2223		945	PK09	945	0
2014June3 	2223	0001142	2223		945	PK09	949	4
2014June3 	2223	0001142	2223		1400	SA028	1400	0
2014June3 	2223	0001142	2223		980	SCC-4	980	0
2014June3 	2223	0001142	2223		980	SCC-4	1474	3
2014June3 	2223	0001142	2223		985	SE002	985	0
2014June3 	2223	0001142	2223		986	SHS-1	986	0
2014June3 	2223	0001142	2223		1405	SS015	1405	0
2014June3 	2223	0001142	2223		1014	SUS-D	1014	0
2014June3 	2223	0001142	2223		1039	SUT-03	1039	0
2014June3 	2223	0001142	2223		1246	ZT-791	1246	0
2014June3 	2224	0001143	2224		882	*0	882	0
2014June3 	2224	0001143	2224		1426	*404	1426	0
2014June3 	2224	0001143	2224		902	*520	902	0
2014June3 	2224	0001143	2224		902	*520	1413	1
2014June3 	2224	0001143	2224		1408	CG018	1408	0
2014June3 	2224	0001143	2224		934	PK05	934	0
2014June3 	2224	0001143	2224		934	PK05	1460	2
2014June3 	2224	0001143	2224		945	PK09	945	0
2014June3 	2224	0001143	2224		945	PK09	949	4
2014June3 	2224	0001143	2224		1400	SA028	1400	0
2014June3 	2224	0001143	2224		980	SCC-4	980	0
2014June3 	2224	0001143	2224		980	SCC-4	1474	3
2014June3 	2224	0001143	2224		985	SE002	985	0
2014June3 	2224	0001143	2224		986	SHS-1	986	0
2014June3 	2224	0001143	2224		1405	SS015	1405	0
2014June3 	2224	0001143	2224		1014	SUS-D	1014	0
2014June3 	2224	0001143	2224		1039	SUT-03	1039	0
2014June3 	2224	0001143	2224		1246	ZT-791	1246	0
2014June3 	2225	0001144	2225		882	*0	882	0
2014June3 	2225	0001144	2225		1426	*404	1426	0
2014June3 	2225	0001144	2225		902	*520	902	0
2014June3 	2225	0001144	2225		902	*520	1413	1
2014June3 	2225	0001144	2225		1408	CG018	1408	0
2014June3 	2225	0001144	2225		934	PK05	934	0
2014June3 	2225	0001144	2225		934	PK05	1460	2
2014June3 	2225	0001144	2225		945	PK09	945	0
2014June3 	2225	0001144	2225		945	PK09	949	4
2014June3 	2225	0001144	2225		1400	SA028	1400	0
2014June3 	2225	0001144	2225		980	SCC-4	980	0
2014June3 	2225	0001144	2225		980	SCC-4	1474	3
2014June3 	2225	0001144	2225		985	SE002	985	0
2014June3 	2225	0001144	2225		986	SHS-1	986	0
2014June3 	2225	0001144	2225		1405	SS015	1405	0
2014June3 	2225	0001144	2225		1032	SUS-U	1032	0
2014June3 	2225	0001144	2225		1039	SUT-03	1039	0
2014June3 	2225	0001144	2225		1247	ZT-792	1247	0
2014June3 	2226	0001145	2226		882	*0	882	0
2014June3 	2226	0001145	2226		1426	*404	1426	0
2014June3 	2226	0001145	2226		902	*520	902	0
2014June3 	2226	0001145	2226		902	*520	1413	1
2014June3 	2226	0001145	2226		1408	CG018	1408	0
2014June3 	2226	0001145	2226		934	PK05	934	0
2014June3 	2226	0001145	2226		934	PK05	1460	2
2014June3 	2226	0001145	2226		945	PK09	945	0
2014June3 	2226	0001145	2226		945	PK09	949	4
2014June3 	2226	0001145	2226		1400	SA028	1400	0
2014June3 	2226	0001145	2226		980	SCC-4	980	0
2014June3 	2226	0001145	2226		980	SCC-4	1474	3
2014June3 	2226	0001145	2226		985	SE002	985	0
2014June3 	2226	0001145	2226		986	SHS-1	986	0
2014June3 	2226	0001145	2226		1405	SS015	1405	0
2014June3 	2226	0001145	2226		1032	SUS-U	1032	0
2014June3 	2226	0001145	2226		1039	SUT-03	1039	0
2014June3 	2226	0001145	2226		1247	ZT-792	1247	0
2014June3 	2227	0001146	2227		882	*0	882	0
2014June3 	2227	0001146	2227		1426	*404	1426	0
2014June3 	2227	0001146	2227		902	*520	902	0
2014June3 	2227	0001146	2227		902	*520	1413	1
2014June3 	2227	0001146	2227		1408	CG018	1408	0
2014June3 	2227	0001146	2227		934	PK05	934	0
2014June3 	2227	0001146	2227		934	PK05	1463	5
2014June3 	2227	0001146	2227		945	PK09	945	0
2014June3 	2227	0001146	2227		945	PK09	949	4
2014June3 	2227	0001146	2227		1400	SA028	1400	0
2014June3 	2227	0001146	2227		980	SCC-4	980	0
2014June3 	2227	0001146	2227		980	SCC-4	1474	3
2014June3 	2227	0001146	2227		985	SE002	985	0
2014June3 	2227	0001146	2227		986	SHS-1	986	0
2014June3 	2227	0001146	2227		1405	SS015	1405	0
2014June3 	2227	0001146	2227		1032	SUS-U	1032	0
2014June3 	2227	0001146	2227		1039	SUT-03	1039	0
2014June3 	2227	0001146	2227		1248	ZT-793	1248	0
2014June3 	4175	0001147	4175		882	*0	882	0
2014June3 	4175	0001147	4175		1426	*404	1426	0
2014June3 	4175	0001147	4175		902	*520	902	0
2014June3 	4175	0001147	4175		902	*520	1413	1
2014June3 	4175	0001147	4175		1408	CG018	1408	0
2014June3 	4175	0001147	4175		934	PK05	934	0
2014June3 	4175	0001147	4175		934	PK05	1463	5
2014June3 	4175	0001147	4175		945	PK09	945	0
2014June3 	4175	0001147	4175		945	PK09	949	4
2014June3 	4175	0001147	4175		1400	SA028	1400	0
2014June3 	4175	0001147	4175		980	SCC-4	980	0
2014June3 	4175	0001147	4175		980	SCC-4	1474	3
2014June3 	4175	0001147	4175		985	SE002	985	0
2014June3 	4175	0001147	4175		986	SHS-1	986	0
2014June3 	4175	0001147	4175		1405	SS015	1405	0
2014June3 	4175	0001147	4175		1032	SUS-U	1032	0
2014June3 	4175	0001147	4175		1039	SUT-03	1039	0
2014June3 	4175	0001147	4175		1248	ZT-793	1248	0
2014June3 	2229	0001148	2229		882	*0	882	0
2014June3 	2229	0001148	2229		1426	*404	1426	0
2014June3 	2229	0001148	2229		902	*520	902	0
2014June3 	2229	0001148	2229		902	*520	1413	1
2014June3 	2229	0001148	2229		1408	CG018	1408	0
2014June3 	2229	0001148	2229		934	PK05	934	0
2014June3 	2229	0001148	2229		934	PK05	1460	2
2014June3 	2229	0001148	2229		945	PK09	945	0
2014June3 	2229	0001148	2229		945	PK09	949	4
2014June3 	2229	0001148	2229		1400	SA028	1400	0
2014June3 	2229	0001148	2229		980	SCC-4	980	0
2014June3 	2229	0001148	2229		980	SCC-4	1474	3
2014June3 	2229	0001148	2229		985	SE002	985	0
2014June3 	2229	0001148	2229		986	SHS-1	986	0
2014June3 	2229	0001148	2229		1405	SS015	1405	0
2014June3 	2229	0001148	2229		1032	SUS-U	1032	0
2014June3 	2229	0001148	2229		1039	SUT-03	1039	0
2014June3 	2229	0001148	2229		1248	ZT-793	1248	0
2014June3 	2230	0001149	2230		882	*0	882	0
2014June3 	2230	0001149	2230		1426	*404	1426	0
2014June3 	2230	0001149	2230		902	*520	902	0
2014June3 	2230	0001149	2230		902	*520	1413	1
2014June3 	2230	0001149	2230		1408	CG018	1408	0
2014June3 	2230	0001149	2230		934	PK05	934	0
2014June3 	2230	0001149	2230		934	PK05	1460	2
2014June3 	2230	0001149	2230		945	PK09	945	0
2014June3 	2230	0001149	2230		945	PK09	949	4
2014June3 	2230	0001149	2230		1400	SA028	1400	0
2014June3 	2230	0001149	2230		980	SCC-4	980	0
2014June3 	2230	0001149	2230		980	SCC-4	1474	3
2014June3 	2230	0001149	2230		985	SE002	985	0
2014June3 	2230	0001149	2230		986	SHS-1	986	0
2014June3 	2230	0001149	2230		1405	SS015	1405	0
2014June3 	2230	0001149	2230		1032	SUS-U	1032	0
2014June3 	2230	0001149	2230		1039	SUT-03	1039	0
2014June3 	2230	0001149	2230		1248	ZT-793	1248	0
2014June3 	2231	0001150	2231		882	*0	882	0
2014June3 	2231	0001150	2231		1426	*404	1426	0
2014June3 	2231	0001150	2231		902	*520	902	0
2014June3 	2231	0001150	2231		902	*520	1413	1
2014June3 	2231	0001150	2231		1408	CG018	1408	0
2014June3 	2231	0001150	2231		934	PK05	934	0
2014June3 	2231	0001150	2231		934	PK05	1460	2
2014June3 	2231	0001150	2231		945	PK09	945	0
2014June3 	2231	0001150	2231		945	PK09	949	4
2014June3 	2231	0001150	2231		1400	SA028	1400	0
2014June3 	2231	0001150	2231		980	SCC-4	980	0
2014June3 	2231	0001150	2231		980	SCC-4	1475	4
2014June3 	2231	0001150	2231		985	SE002	985	0
2014June3 	2231	0001150	2231		986	SHS-1	986	0
2014June3 	2231	0001150	2231		1405	SS015	1405	0
2014June3 	2231	0001150	2231		1032	SUS-U	1032	0
2014June3 	2231	0001150	2231		1039	SUT-03	1039	0
2014June3 	2231	0001150	2231		1257	ZT-802	1257	0
2014June3 	2232	0001151	2232		882	*0	882	0
2014June3 	2232	0001151	2232		1426	*404	1426	0
2014June3 	2232	0001151	2232		902	*520	902	0
2014June3 	2232	0001151	2232		902	*520	1413	1
2014June3 	2232	0001151	2232		1408	CG018	1408	0
2014June3 	2232	0001151	2232		934	PK05	934	0
2014June3 	2232	0001151	2232		934	PK05	1460	2
2014June3 	2232	0001151	2232		945	PK09	945	0
2014June3 	2232	0001151	2232		945	PK09	949	4
2014June3 	2232	0001151	2232		1400	SA028	1400	0
2014June3 	2232	0001151	2232		980	SCC-4	980	0
2014June3 	2232	0001151	2232		980	SCC-4	1475	4
2014June3 	2232	0001151	2232		985	SE002	985	0
2014June3 	2232	0001151	2232		986	SHS-1	986	0
2014June3 	2232	0001151	2232		1405	SS015	1405	0
2014June3 	2232	0001151	2232		1032	SUS-U	1032	0
2014June3 	2232	0001151	2232		1039	SUT-03	1039	0
2014June3 	2232	0001151	2232		1257	ZT-802	1257	0
2014June3 	2233	0001152	2233		882	*0	882	0
2014June3 	2233	0001152	2233		1426	*404	1426	0
2014June3 	2233	0001152	2233		902	*520	902	0
2014June3 	2233	0001152	2233		902	*520	1413	1
2014June3 	2233	0001152	2233		1408	CG018	1408	0
2014June3 	2233	0001152	2233		934	PK05	934	0
2014June3 	2233	0001152	2233		934	PK05	1463	5
2014June3 	2233	0001152	2233		945	PK09	945	0
2014June3 	2233	0001152	2233		945	PK09	949	4
2014June3 	2233	0001152	2233		1400	SA028	1400	0
2014June3 	2233	0001152	2233		980	SCC-4	980	0
2014June3 	2233	0001152	2233		980	SCC-4	1475	4
2014June3 	2233	0001152	2233		985	SE002	985	0
2014June3 	2233	0001152	2233		986	SHS-1	986	0
2014June3 	2233	0001152	2233		1405	SS015	1405	0
2014June3 	2233	0001152	2233		1032	SUS-U	1032	0
2014June3 	2233	0001152	2233		1039	SUT-03	1039	0
2014June3 	2233	0001152	2233		1257	ZT-802	1257	0
2014June3 	2233	0001152	2233		1258	ZT-803	1258	0
2014June3 	2234	0001153	2234		882	*0	882	0
2014June3 	2234	0001153	2234		1426	*404	1426	0
2014June3 	2234	0001153	2234		902	*520	902	0
2014June3 	2234	0001153	2234		902	*520	1413	1
2014June3 	2234	0001153	2234		1408	CG018	1408	0
2014June3 	2234	0001153	2234		934	PK05	934	0
2014June3 	2234	0001153	2234		934	PK05	1463	5
2014June3 	2234	0001153	2234		945	PK09	945	0
2014June3 	2234	0001153	2234		945	PK09	949	4
2014June3 	2234	0001153	2234		1400	SA028	1400	0
2014June3 	2234	0001153	2234		980	SCC-4	980	0
2014June3 	2234	0001153	2234		980	SCC-4	1475	4
2014June3 	2234	0001153	2234		985	SE002	985	0
2014June3 	2234	0001153	2234		986	SHS-1	986	0
2014June3 	2234	0001153	2234		1405	SS015	1405	0
2014June3 	2234	0001153	2234		1032	SUS-U	1032	0
2014June3 	2234	0001153	2234		1039	SUT-03	1039	0
2014June3 	2234	0001153	2234		1254	ZT-799	1254	0
2014June3 	2235	0001154	2235		882	*0	882	0
2014June3 	2235	0001154	2235		1426	*404	1426	0
2014June3 	2235	0001154	2235		902	*520	902	0
2014June3 	2235	0001154	2235		902	*520	1413	1
2014June3 	2235	0001154	2235		1408	CG018	1408	0
2014June3 	2235	0001154	2235		934	PK05	934	0
2014June3 	2235	0001154	2235		934	PK05	1463	5
2014June3 	2235	0001154	2235		945	PK09	945	0
2014June3 	2235	0001154	2235		945	PK09	949	4
2014June3 	2235	0001154	2235		1400	SA028	1400	0
2014June3 	2235	0001154	2235		980	SCC-4	980	0
2014June3 	2235	0001154	2235		980	SCC-4	1475	4
2014June3 	2235	0001154	2235		985	SE002	985	0
2014June3 	2235	0001154	2235		986	SHS-1	986	0
2014June3 	2235	0001154	2235		1405	SS015	1405	0
2014June3 	2235	0001154	2235		1032	SUS-U	1032	0
2014June3 	2235	0001154	2235		1039	SUT-03	1039	0
2014June3 	2235	0001154	2235		1254	ZT-799	1254	0
2014June3 	2236	0001155	2236		882	*0	882	0
2014June3 	2236	0001155	2236		1426	*404	1426	0
2014June3 	2236	0001155	2236		902	*520	902	0
2014June3 	2236	0001155	2236		902	*520	1413	1
2014June3 	2236	0001155	2236		1408	CG018	1408	0
2014June3 	2236	0001155	2236		934	PK05	934	0
2014June3 	2236	0001155	2236		934	PK05	1463	5
2014June3 	2236	0001155	2236		945	PK09	945	0
2014June3 	2236	0001155	2236		945	PK09	949	4
2014June3 	2236	0001155	2236		1400	SA028	1400	0
2014June3 	2236	0001155	2236		980	SCC-4	980	0
2014June3 	2236	0001155	2236		980	SCC-4	1475	4
2014June3 	2236	0001155	2236		985	SE002	985	0
2014June3 	2236	0001155	2236		986	SHS-1	986	0
2014June3 	2236	0001155	2236		1405	SS015	1405	0
2014June3 	2236	0001155	2236		1032	SUS-U	1032	0
2014June3 	2236	0001155	2236		1039	SUT-03	1039	0
2014June3 	2236	0001155	2236		1254	ZT-799	1254	0
2014June3 	2237	0001156	2237		882	*0	882	0
2014June3 	2237	0001156	2237		1426	*404	1426	0
2014June3 	2237	0001156	2237		902	*520	902	0
2014June3 	2237	0001156	2237		902	*520	1413	1
2014June3 	2237	0001156	2237		1408	CG018	1408	0
2014June3 	2237	0001156	2237		934	PK05	934	0
2014June3 	2237	0001156	2237		934	PK05	1463	5
2014June3 	2237	0001156	2237		945	PK09	945	0
2014June3 	2237	0001156	2237		945	PK09	949	4
2014June3 	2237	0001156	2237		1400	SA028	1400	0
2014June3 	2237	0001156	2237		980	SCC-4	980	0
2014June3 	2237	0001156	2237		980	SCC-4	1476	5
2014June3 	2237	0001156	2237		985	SE002	985	0
2014June3 	2237	0001156	2237		986	SHS-1	986	0
2014June3 	2237	0001156	2237		1405	SS015	1405	0
2014June3 	2237	0001156	2237		1032	SUS-U	1032	0
2014June3 	2237	0001156	2237		1039	SUT-03	1039	0
2014June3 	2237	0001156	2237		1256	ZT-801	1256	0
2014June3 	2237	0001156	2237		1276	ZT-821	1276	0
2014June3 	2238	0001157	2238		882	*0	882	0
2014June3 	2238	0001157	2238		1426	*404	1426	0
2014June3 	2238	0001157	2238		902	*520	902	0
2014June3 	2238	0001157	2238		902	*520	1413	1
2014June3 	2238	0001157	2238		1408	CG018	1408	0
2014June3 	2238	0001157	2238		934	PK05	934	0
2014June3 	2238	0001157	2238		934	PK05	1463	5
2014June3 	2238	0001157	2238		945	PK09	945	0
2014June3 	2238	0001157	2238		945	PK09	948	3
2014June3 	2238	0001157	2238		1400	SA028	1400	0
2014June3 	2238	0001157	2238		967	SCC-1	967	0
2014June3 	2238	0001157	2238		985	SE002	985	0
2014June3 	2238	0001157	2238		988	SHS-3	988	0
2014June3 	2238	0001157	2238		1405	SS015	1405	0
2014June3 	2238	0001157	2238		1015	SUS-E	1015	0
2014June3 	2238	0001157	2238		1038	SUT-02	1038	0
2014June3 	2238	0001157	2238		1243	ZT-788	1243	0
2014June3 	2239	0001158	2239		882	*0	882	0
2014June3 	2239	0001158	2239		1426	*404	1426	0
2014June3 	2239	0001158	2239		902	*520	902	0
2014June3 	2239	0001158	2239		902	*520	1413	1
2014June3 	2239	0001158	2239		1408	CG018	1408	0
2014June3 	2239	0001158	2239		934	PK05	934	0
2014June3 	2239	0001158	2239		934	PK05	1463	5
2014June3 	2239	0001158	2239		945	PK09	945	0
2014June3 	2239	0001158	2239		945	PK09	949	4
2014June3 	2239	0001158	2239		1400	SA028	1400	0
2014June3 	2239	0001158	2239		980	SCC-4	980	0
2014June3 	2239	0001158	2239		980	SCC-4	1476	5
2014June3 	2239	0001158	2239		985	SE002	985	0
2014June3 	2239	0001158	2239		986	SHS-1	986	0
2014June3 	2239	0001158	2239		1405	SS015	1405	0
2014June3 	2239	0001158	2239		1032	SUS-U	1032	0
2014June3 	2239	0001158	2239		1039	SUT-03	1039	0
2014June3 	2239	0001158	2239		1256	ZT-801	1256	0
2014June3 	2240	0001159	2240		882	*0	882	0
2014June3 	2240	0001159	2240		1426	*404	1426	0
2014June3 	2240	0001159	2240		902	*520	902	0
2014June3 	2240	0001159	2240		902	*520	1413	1
2014June3 	2240	0001159	2240		1408	CG018	1408	0
2014June3 	2240	0001159	2240		934	PK05	934	0
2014June3 	2240	0001159	2240		934	PK05	1463	5
2014June3 	2240	0001159	2240		945	PK09	945	0
2014June3 	2240	0001159	2240		945	PK09	949	4
2014June3 	2240	0001159	2240		1400	SA028	1400	0
2014June3 	2240	0001159	2240		980	SCC-4	980	0
2014June3 	2240	0001159	2240		980	SCC-4	1476	5
2014June3 	2240	0001159	2240		985	SE002	985	0
2014June3 	2240	0001159	2240		986	SHS-1	986	0
2014June3 	2240	0001159	2240		1405	SS015	1405	0
2014June3 	2240	0001159	2240		1014	SUS-D	1014	0
2014June3 	2240	0001159	2240		1039	SUT-03	1039	0
2014June3 	2240	0001159	2240		1256	ZT-801	1256	0
2014June3 	2241	0001160	2241		882	*0	882	0
2014June3 	2241	0001160	2241		1426	*404	1426	0
2014June3 	2241	0001160	2241		902	*520	902	0
2014June3 	2241	0001160	2241		902	*520	1413	1
2014June3 	2241	0001160	2241		1408	CG018	1408	0
2014June3 	2241	0001160	2241		934	PK05	934	0
2014June3 	2241	0001160	2241		934	PK05	1463	5
2014June3 	2241	0001160	2241		945	PK09	945	0
2014June3 	2241	0001160	2241		945	PK09	949	4
2014June3 	2241	0001160	2241		1400	SA028	1400	0
2014June3 	2241	0001160	2241		980	SCC-4	980	0
2014June3 	2241	0001160	2241		980	SCC-4	1476	5
2014June3 	2241	0001160	2241		985	SE002	985	0
2014June3 	2241	0001160	2241		986	SHS-1	986	0
2014June3 	2241	0001160	2241		1405	SS015	1405	0
2014June3 	2241	0001160	2241		1014	SUS-D	1014	0
2014June3 	2241	0001160	2241		1039	SUT-03	1039	0
2014June3 	2241	0001160	2241		1256	ZT-801	1256	0
2014June3 	2242	0001161	2242		882	*0	882	0
2014June3 	2242	0001161	2242		1426	*404	1426	0
2014June3 	2242	0001161	2242		902	*520	902	0
2014June3 	2242	0001161	2242		902	*520	1413	1
2014June3 	2242	0001161	2242		1408	CG018	1408	0
2014June3 	2242	0001161	2242		934	PK05	934	0
2014June3 	2242	0001161	2242		934	PK05	1463	5
2014June3 	2242	0001161	2242		945	PK09	945	0
2014June3 	2242	0001161	2242		945	PK09	949	4
2014June3 	2242	0001161	2242		1400	SA028	1400	0
2014June3 	2242	0001161	2242		980	SCC-4	980	0
2014June3 	2242	0001161	2242		980	SCC-4	1477	6
2014June3 	2242	0001161	2242		985	SE002	985	0
2014June3 	2242	0001161	2242		986	SHS-1	986	0
2014June3 	2242	0001161	2242		1405	SS015	1405	0
2014June3 	2242	0001161	2242		1032	SUS-U	1032	0
2014June3 	2242	0001161	2242		1039	SUT-03	1039	0
2014June3 	2242	0001161	2242		1255	ZT-800	1255	0
2014June3 	2243	0001162	2243		882	*0	882	0
2014June3 	2243	0001162	2243		1426	*404	1426	0
2014June3 	2243	0001162	2243		902	*520	902	0
2014June3 	2243	0001162	2243		902	*520	1413	1
2014June3 	2243	0001162	2243		1408	CG018	1408	0
2014June3 	2243	0001162	2243		934	PK05	934	0
2014June3 	2243	0001162	2243		934	PK05	1463	5
2014June3 	2243	0001162	2243		945	PK09	945	0
2014June3 	2243	0001162	2243		945	PK09	949	4
2014June3 	2243	0001162	2243		1400	SA028	1400	0
2014June3 	2243	0001162	2243		980	SCC-4	980	0
2014June3 	2243	0001162	2243		980	SCC-4	1477	6
2014June3 	2243	0001162	2243		985	SE002	985	0
2014June3 	2243	0001162	2243		986	SHS-1	986	0
2014June3 	2243	0001162	2243		1405	SS015	1405	0
2014June3 	2243	0001162	2243		1032	SUS-U	1032	0
2014June3 	2243	0001162	2243		1039	SUT-03	1039	0
2014June3 	2243	0001162	2243		1255	ZT-800	1255	0
2014June3 	2244	0001163	2244		882	*0	882	0
2014June3 	2244	0001163	2244		1426	*404	1426	0
2014June3 	2244	0001163	2244		902	*520	902	0
2014June3 	2244	0001163	2244		902	*520	1413	1
2014June3 	2244	0001163	2244		1408	CG018	1408	0
2014June3 	2244	0001163	2244		934	PK05	934	0
2014June3 	2244	0001163	2244		934	PK05	1463	5
2014June3 	2244	0001163	2244		945	PK09	945	0
2014June3 	2244	0001163	2244		945	PK09	949	4
2014June3 	2244	0001163	2244		1400	SA028	1400	0
2014June3 	2244	0001163	2244		980	SCC-4	980	0
2014June3 	2244	0001163	2244		980	SCC-4	1477	6
2014June3 	2244	0001163	2244		985	SE002	985	0
2014June3 	2244	0001163	2244		986	SHS-1	986	0
2014June3 	2244	0001163	2244		1405	SS015	1405	0
2014June3 	2244	0001163	2244		1014	SUS-D	1014	0
2014June3 	2244	0001163	2244		1039	SUT-03	1039	0
2014June3 	2244	0001163	2244		1255	ZT-800	1255	0
2014June3 	2245	0001164	2245		882	*0	882	0
2014June3 	2245	0001164	2245		1426	*404	1426	0
2014June3 	2245	0001164	2245		902	*520	902	0
2014June3 	2245	0001164	2245		902	*520	1413	1
2014June3 	2245	0001164	2245		1408	CG018	1408	0
2014June3 	2245	0001164	2245		934	PK05	934	0
2014June3 	2245	0001164	2245		934	PK05	1463	5
2014June3 	2245	0001164	2245		945	PK09	945	0
2014June3 	2245	0001164	2245		945	PK09	949	4
2014June3 	2245	0001164	2245		1400	SA028	1400	0
2014June3 	2245	0001164	2245		980	SCC-4	980	0
2014June3 	2245	0001164	2245		980	SCC-4	1476	5
2014June3 	2245	0001164	2245		985	SE002	985	0
2014June3 	2245	0001164	2245		986	SHS-1	986	0
2014June3 	2245	0001164	2245		1405	SS015	1405	0
2014June3 	2245	0001164	2245		1014	SUS-D	1014	0
2014June3 	2245	0001164	2245		1039	SUT-03	1039	0
2014June3 	2245	0001164	2245		1259	ZT-804	1259	0
2014June3 	2246	0001165	2246		882	*0	882	0
2014June3 	2246	0001165	2246		1426	*404	1426	0
2014June3 	2246	0001165	2246		902	*520	902	0
2014June3 	2246	0001165	2246		902	*520	1413	1
2014June3 	2246	0001165	2246		1408	CG018	1408	0
2014June3 	2246	0001165	2246		934	PK05	934	0
2014June3 	2246	0001165	2246		934	PK05	1463	5
2014June3 	2246	0001165	2246		945	PK09	945	0
2014June3 	2246	0001165	2246		945	PK09	949	4
2014June3 	2246	0001165	2246		1400	SA028	1400	0
2014June3 	2246	0001165	2246		980	SCC-4	980	0
2014June3 	2246	0001165	2246		980	SCC-4	1476	5
2014June3 	2246	0001165	2246		985	SE002	985	0
2014June3 	2246	0001165	2246		986	SHS-1	986	0
2014June3 	2246	0001165	2246		1405	SS015	1405	0
2014June3 	2246	0001165	2246		1032	SUS-U	1032	0
2014June3 	2246	0001165	2246		1039	SUT-03	1039	0
2014June3 	2246	0001165	2246		1256	ZT-801	1256	0
2014June3 	2247	0001166	2247		882	*0	882	0
2014June3 	2247	0001166	2247		1426	*404	1426	0
2014June3 	2247	0001166	2247		902	*520	902	0
2014June3 	2247	0001166	2247		902	*520	1413	1
2014June3 	2247	0001166	2247		1408	CG018	1408	0
2014June3 	2247	0001166	2247		934	PK05	934	0
2014June3 	2247	0001166	2247		934	PK05	1460	2
2014June3 	2247	0001166	2247		945	PK09	945	0
2014June3 	2247	0001166	2247		945	PK09	949	4
2014June3 	2247	0001166	2247		1400	SA028	1400	0
2014June3 	2247	0001166	2247		980	SCC-4	980	0
2014June3 	2247	0001166	2247		980	SCC-4	1474	3
2014June3 	2247	0001166	2247		985	SE002	985	0
2014June3 	2247	0001166	2247		986	SHS-1	986	0
2014June3 	2247	0001166	2247		1405	SS015	1405	0
2014June3 	2247	0001166	2247		1032	SUS-U	1032	0
2014June3 	2247	0001166	2247		1039	SUT-03	1039	0
2014June3 	2247	0001166	2247		1247	ZT-792	1247	0
2014June3 	2248	0001167	2248		882	*0	882	0
2014June3 	2248	0001167	2248		1426	*404	1426	0
2014June3 	2248	0001167	2248		902	*520	902	0
2014June3 	2248	0001167	2248		902	*520	1413	1
2014June3 	2248	0001167	2248		1408	CG018	1408	0
2014June3 	2248	0001167	2248		934	PK05	934	0
2014June3 	2248	0001167	2248		934	PK05	1463	5
2014June3 	2248	0001167	2248		945	PK09	945	0
2014June3 	2248	0001167	2248		945	PK09	949	4
2014June3 	2248	0001167	2248		1400	SA028	1400	0
2014June3 	2248	0001167	2248		980	SCC-4	980	0
2014June3 	2248	0001167	2248		980	SCC-4	1476	5
2014June3 	2248	0001167	2248		985	SE002	985	0
2014June3 	2248	0001167	2248		986	SHS-1	986	0
2014June3 	2248	0001167	2248		1405	SS015	1405	0
2014June3 	2248	0001167	2248		1014	SUS-D	1014	0
2014June3 	2248	0001167	2248		1039	SUT-03	1039	0
2014June3 	2248	0001167	2248		1256	ZT-801	1256	0
2014June3 	2249	0001168	2249		882	*0	882	0
2014June3 	2249	0001168	2249		1426	*404	1426	0
2014June3 	2249	0001168	2249		902	*520	902	0
