sElectionAbbr	lPrecinctHndl	sPrecinctID	lPrecinctPorHndl	sPrecinctPortion	lPartyHndl	sPartyAbbr	lTotalRegCount
2014June3 	3583	0004206	3583		27	LIB 	0
2014June3 	3583	0004206	3583		0	NP  	2
2014June3 	3583	0004206	3583		21	PF  	0
2014June3 	3583	0004206	3583		3	REP 	2
2014June3 	3584	0004207	3584		59	AE  	0
2014June3 	3584	0004207	3584		15	AI  	5
2014June3 	3584	0004207	3584		2	DEM 	49
2014June3 	3584	0004207	3584		23	GRN 	2
2014June3 	3584	0004207	3584		27	LIB 	0
2014June3 	3584	0004207	3584		0	NP  	25
2014June3 	3584	0004207	3584		21	PF  	1
2014June3 	3584	0004207	3584		3	REP 	29
2014June3 	3585	0004208	3585		59	AE  	0
2014June3 	3585	0004208	3585		15	AI  	20
2014June3 	3585	0004208	3585		2	DEM 	347
2014June3 	3585	0004208	3585		23	GRN 	8
2014June3 	3585	0004208	3585		27	LIB 	6
2014June3 	3585	0004208	3585		0	NP  	228
2014June3 	3585	0004208	3585		21	PF  	4
2014June3 	3585	0004208	3585		3	REP 	105
2014June3 	3586	0004209	3586		59	AE  	0
2014June3 	3586	0004209	3586		15	AI  	0
2014June3 	3586	0004209	3586		2	DEM 	0
2014June3 	3586	0004209	3586		23	GRN 	0
2014June3 	3586	0004209	3586		27	LIB 	0
2014June3 	3586	0004209	3586		0	NP  	2
2014June3 	3586	0004209	3586		21	PF  	0
2014June3 	3586	0004209	3586		3	REP 	2
2014June3 	3587	0004210	3587		59	AE  	0
2014June3 	3587	0004210	3587		15	AI  	0
2014June3 	3587	0004210	3587		2	DEM 	1
2014June3 	3587	0004210	3587		23	GRN 	0
2014June3 	3587	0004210	3587		27	LIB 	0
2014June3 	3587	0004210	3587		0	NP  	0
2014June3 	3587	0004210	3587		21	PF  	0
2014June3 	3587	0004210	3587		3	REP 	1
2014June3 	3588	0004211	3588		59	AE  	0
2014June3 	3588	0004211	3588		15	AI  	16
2014June3 	3588	0004211	3588		2	DEM 	306
2014June3 	3588	0004211	3588		23	GRN 	3
2014June3 	3588	0004211	3588		27	LIB 	3
2014June3 	3588	0004211	3588		0	NP  	142
2014June3 	3588	0004211	3588		21	PF  	1
2014June3 	3588	0004211	3588		3	REP 	96
2014June3 	4098	0004213	4098		59	AE  	0
2014June3 	4098	0004213	4098		15	AI  	0
2014June3 	4098	0004213	4098		2	DEM 	0
2014June3 	4098	0004213	4098		23	GRN 	0
2014June3 	4098	0004213	4098		27	LIB 	0
2014June3 	4098	0004213	4098		0	NP  	0
2014June3 	4098	0004213	4098		21	PF  	0
2014June3 	4098	0004213	4098		3	REP 	0
2014June3 	3590	0004214	3590		59	AE  	1
2014June3 	3590	0004214	3590		15	AI  	10
2014June3 	3590	0004214	3590		2	DEM 	173
2014June3 	3590	0004214	3590		23	GRN 	1
2014June3 	3590	0004214	3590		27	LIB 	2
2014June3 	3590	0004214	3590		0	NP  	97
2014June3 	3590	0004214	3590		21	PF  	1
2014June3 	3590	0004214	3590		3	REP 	62
2014June3 	3591	0004215	3591		59	AE  	0
2014June3 	3591	0004215	3591		15	AI  	3
2014June3 	3591	0004215	3591		2	DEM 	51
2014June3 	3591	0004215	3591		23	GRN 	0
2014June3 	3591	0004215	3591		27	LIB 	2
2014June3 	3591	0004215	3591		0	NP  	24
2014June3 	3591	0004215	3591		21	PF  	0
2014June3 	3591	0004215	3591		3	REP 	17
2014June3 	3592	0004216	3592		59	AE  	0
2014June3 	3592	0004216	3592		15	AI  	1
2014June3 	3592	0004216	3592		2	DEM 	35
2014June3 	3592	0004216	3592		23	GRN 	0
2014June3 	3592	0004216	3592		27	LIB 	0
2014June3 	3592	0004216	3592		0	NP  	11
2014June3 	3592	0004216	3592		21	PF  	0
2014June3 	3592	0004216	3592		3	REP 	10
2014June3 	3593	0004217	3593		59	AE  	0
2014June3 	3593	0004217	3593		15	AI  	2
2014June3 	3593	0004217	3593		2	DEM 	28
2014June3 	3593	0004217	3593		23	GRN 	0
2014June3 	3593	0004217	3593		27	LIB 	0
2014June3 	3593	0004217	3593		0	NP  	7
2014June3 	3593	0004217	3593		21	PF  	0
2014June3 	3593	0004217	3593		3	REP 	12
2014June3 	3594	0004218	3594		59	AE  	0
2014June3 	3594	0004218	3594		15	AI  	4
2014June3 	3594	0004218	3594		2	DEM 	82
2014June3 	3594	0004218	3594		23	GRN 	1
2014June3 	3594	0004218	3594		27	LIB 	0
2014June3 	3594	0004218	3594		0	NP  	45
2014June3 	3594	0004218	3594		21	PF  	0
2014June3 	3594	0004218	3594		3	REP 	22
2014June3 	3595	0004219	3595		59	AE  	0
2014June3 	3595	0004219	3595		15	AI  	4
2014June3 	3595	0004219	3595		2	DEM 	62
2014June3 	3595	0004219	3595		23	GRN 	1
2014June3 	3595	0004219	3595		27	LIB 	1
2014June3 	3595	0004219	3595		0	NP  	65
2014June3 	3595	0004219	3595		21	PF  	0
2014June3 	3595	0004219	3595		3	REP 	16
2014June3 	3596	0004220	3596		59	AE  	0
2014June3 	3596	0004220	3596		15	AI  	3
2014June3 	3596	0004220	3596		2	DEM 	76
2014June3 	3596	0004220	3596		23	GRN 	0
2014June3 	3596	0004220	3596		27	LIB 	7
2014June3 	3596	0004220	3596		0	NP  	46
2014June3 	3596	0004220	3596		21	PF  	0
2014June3 	3596	0004220	3596		3	REP 	23
2014June3 	3597	0004221	3597		59	AE  	0
2014June3 	3597	0004221	3597		15	AI  	11
2014June3 	3597	0004221	3597		2	DEM 	212
2014June3 	3597	0004221	3597		23	GRN 	3
2014June3 	3597	0004221	3597		27	LIB 	3
2014June3 	3597	0004221	3597		0	NP  	114
2014June3 	3597	0004221	3597		21	PF  	1
2014June3 	3597	0004221	3597		3	REP 	75
2014June3 	3598	0004222	3598		59	AE  	0
2014June3 	3598	0004222	3598		15	AI  	10
2014June3 	3598	0004222	3598		2	DEM 	199
2014June3 	3598	0004222	3598		23	GRN 	3
2014June3 	3598	0004222	3598		27	LIB 	2
2014June3 	3598	0004222	3598		0	NP  	127
2014June3 	3598	0004222	3598		21	PF  	1
2014June3 	3598	0004222	3598		3	REP 	101
2014June3 	3599	0004223	3599		59	AE  	0
2014June3 	3599	0004223	3599		15	AI  	15
2014June3 	3599	0004223	3599		2	DEM 	263
2014June3 	3599	0004223	3599		23	GRN 	8
2014June3 	3599	0004223	3599		27	LIB 	2
2014June3 	3599	0004223	3599		0	NP  	149
2014June3 	3599	0004223	3599		21	PF  	2
2014June3 	3599	0004223	3599		3	REP 	126
2014June3 	3600	0004225	3600		59	AE  	0
2014June3 	3600	0004225	3600		15	AI  	16
2014June3 	3600	0004225	3600		2	DEM 	320
2014June3 	3600	0004225	3600		23	GRN 	7
2014June3 	3600	0004225	3600		27	LIB 	3
2014June3 	3600	0004225	3600		0	NP  	165
2014June3 	3600	0004225	3600		21	PF  	3
2014June3 	3600	0004225	3600		3	REP 	134
2014June3 	3601	0004226	3601		59	AE  	0
2014June3 	3601	0004226	3601		15	AI  	7
2014June3 	3601	0004226	3601		2	DEM 	168
2014June3 	3601	0004226	3601		23	GRN 	3
2014June3 	3601	0004226	3601		27	LIB 	2
2014June3 	3601	0004226	3601		0	NP  	95
2014June3 	3601	0004226	3601		21	PF  	1
2014June3 	3601	0004226	3601		3	REP 	73
2014June3 	3602	0004227	3602		59	AE  	0
2014June3 	3602	0004227	3602		15	AI  	13
2014June3 	3602	0004227	3602		2	DEM 	285
2014June3 	3602	0004227	3602		23	GRN 	3
2014June3 	3602	0004227	3602		27	LIB 	3
2014June3 	3602	0004227	3602		0	NP  	150
2014June3 	3602	0004227	3602		21	PF  	5
2014June3 	3602	0004227	3602		3	REP 	100
2014June3 	3603	0004229	3603		59	AE  	0
2014June3 	3603	0004229	3603		15	AI  	21
2014June3 	3603	0004229	3603		2	DEM 	269
2014June3 	3603	0004229	3603		23	GRN 	10
2014June3 	3603	0004229	3603		27	LIB 	3
2014June3 	3603	0004229	3603		0	NP  	129
2014June3 	3603	0004229	3603		21	PF  	0
2014June3 	3603	0004229	3603		3	REP 	104
2014June3 	3604	0004231	3604		59	AE  	0
2014June3 	3604	0004231	3604		15	AI  	9
2014June3 	3604	0004231	3604		2	DEM 	347
2014June3 	3604	0004231	3604		23	GRN 	6
2014June3 	3604	0004231	3604		27	LIB 	4
2014June3 	3604	0004231	3604		0	NP  	201
2014June3 	3604	0004231	3604		21	PF  	2
2014June3 	3604	0004231	3604		3	REP 	139
2014June3 	3605	0004232	3605		59	AE  	0
2014June3 	3605	0004232	3605		15	AI  	3
2014June3 	3605	0004232	3605		2	DEM 	49
2014June3 	3605	0004232	3605		23	GRN 	0
2014June3 	3605	0004232	3605		27	LIB 	1
2014June3 	3605	0004232	3605		0	NP  	24
2014June3 	3605	0004232	3605		21	PF  	0
2014June3 	3605	0004232	3605		3	REP 	18
2014June3 	3606	0004233	3606		59	AE  	0
2014June3 	3606	0004233	3606		15	AI  	12
2014June3 	3606	0004233	3606		2	DEM 	238
2014June3 	3606	0004233	3606		23	GRN 	1
2014June3 	3606	0004233	3606		27	LIB 	2
2014June3 	3606	0004233	3606		0	NP  	119
2014June3 	3606	0004233	3606		21	PF  	1
2014June3 	3606	0004233	3606		3	REP 	84
2014June3 	3607	0004235	3607		59	AE  	0
2014June3 	3607	0004235	3607		15	AI  	8
2014June3 	3607	0004235	3607		2	DEM 	131
2014June3 	3607	0004235	3607		23	GRN 	1
2014June3 	3607	0004235	3607		27	LIB 	4
2014June3 	3607	0004235	3607		0	NP  	67
2014June3 	3607	0004235	3607		21	PF  	2
2014June3 	3607	0004235	3607		3	REP 	67
2014June3 	3608	0004238	3608		59	AE  	0
2014June3 	3608	0004238	3608		15	AI  	11
2014June3 	3608	0004238	3608		2	DEM 	285
2014June3 	3608	0004238	3608		23	GRN 	2
2014June3 	3608	0004238	3608		27	LIB 	5
2014June3 	3608	0004238	3608		0	NP  	138
2014June3 	3608	0004238	3608		21	PF  	1
2014June3 	3608	0004238	3608		3	REP 	127
2014June3 	3609	0004241	3609		59	AE  	0
2014June3 	3609	0004241	3609		15	AI  	19
2014June3 	3609	0004241	3609		2	DEM 	252
2014June3 	3609	0004241	3609		23	GRN 	3
2014June3 	3609	0004241	3609		27	LIB 	4
2014June3 	3609	0004241	3609		0	NP  	177
2014June3 	3609	0004241	3609		21	PF  	1
2014June3 	3609	0004241	3609		3	REP 	96
2014June3 	3610	0004242	3610		59	AE  	0
2014June3 	3610	0004242	3610		15	AI  	4
2014June3 	3610	0004242	3610		2	DEM 	274
2014June3 	3610	0004242	3610		23	GRN 	1
2014June3 	3610	0004242	3610		27	LIB 	1
2014June3 	3610	0004242	3610		0	NP  	167
2014June3 	3610	0004242	3610		21	PF  	1
2014June3 	3610	0004242	3610		3	REP 	120
2014June3 	3611	0004247	3611		59	AE  	0
2014June3 	3611	0004247	3611		15	AI  	11
2014June3 	3611	0004247	3611		2	DEM 	182
2014June3 	3611	0004247	3611		23	GRN 	2
2014June3 	3611	0004247	3611		27	LIB 	3
2014June3 	3611	0004247	3611		0	NP  	98
2014June3 	3611	0004247	3611		21	PF  	2
2014June3 	3611	0004247	3611		3	REP 	66
2014June3 	3612	0004248	3612		59	AE  	0
2014June3 	3612	0004248	3612		15	AI  	12
2014June3 	3612	0004248	3612		2	DEM 	243
2014June3 	3612	0004248	3612		23	GRN 	2
2014June3 	3612	0004248	3612		27	LIB 	2
2014June3 	3612	0004248	3612		0	NP  	157
2014June3 	3612	0004248	3612		21	PF  	0
2014June3 	3612	0004248	3612		3	REP 	98
2014June3 	3613	0004249	3613		59	AE  	0
2014June3 	3613	0004249	3613		15	AI  	11
2014June3 	3613	0004249	3613		2	DEM 	223
2014June3 	3613	0004249	3613		23	GRN 	1
2014June3 	3613	0004249	3613		27	LIB 	5
2014June3 	3613	0004249	3613		0	NP  	142
2014June3 	3613	0004249	3613		21	PF  	1
2014June3 	3613	0004249	3613		3	REP 	55
2014June3 	3614	0004250	3614		59	AE  	0
2014June3 	3614	0004250	3614		15	AI  	12
2014June3 	3614	0004250	3614		2	DEM 	199
2014June3 	3614	0004250	3614		23	GRN 	5
2014June3 	3614	0004250	3614		27	LIB 	2
2014June3 	3614	0004250	3614		0	NP  	150
2014June3 	3614	0004250	3614		21	PF  	3
2014June3 	3614	0004250	3614		3	REP 	84
2014June3 	3615	0004251	3615		59	AE  	0
2014June3 	3615	0004251	3615		15	AI  	7
2014June3 	3615	0004251	3615		2	DEM 	246
2014June3 	3615	0004251	3615		23	GRN 	3
2014June3 	3615	0004251	3615		27	LIB 	1
2014June3 	3615	0004251	3615		0	NP  	186
2014June3 	3615	0004251	3615		21	PF  	3
2014June3 	3615	0004251	3615		3	REP 	133
2014June3 	3616	0004252	3616		59	AE  	0
2014June3 	3616	0004252	3616		15	AI  	13
2014June3 	3616	0004252	3616		2	DEM 	202
2014June3 	3616	0004252	3616		23	GRN 	2
2014June3 	3616	0004252	3616		27	LIB 	1
2014June3 	3616	0004252	3616		0	NP  	130
2014June3 	3616	0004252	3616		21	PF  	1
2014June3 	3616	0004252	3616		3	REP 	80
2014June3 	3617	0004255	3617		59	AE  	0
2014June3 	3617	0004255	3617		15	AI  	11
2014June3 	3617	0004255	3617		2	DEM 	199
2014June3 	3617	0004255	3617		23	GRN 	2
2014June3 	3617	0004255	3617		27	LIB 	0
2014June3 	3617	0004255	3617		0	NP  	86
2014June3 	3617	0004255	3617		21	PF  	0
2014June3 	3617	0004255	3617		3	REP 	100
2014June3 	3618	0004256	3618		59	AE  	0
2014June3 	3618	0004256	3618		15	AI  	8
2014June3 	3618	0004256	3618		2	DEM 	190
2014June3 	3618	0004256	3618		23	GRN 	3
2014June3 	3618	0004256	3618		27	LIB 	0
2014June3 	3618	0004256	3618		0	NP  	191
2014June3 	3618	0004256	3618		21	PF  	2
2014June3 	3618	0004256	3618		3	REP 	52
2014June3 	3619	0004257	3619		59	AE  	0
2014June3 	3619	0004257	3619		15	AI  	17
2014June3 	3619	0004257	3619		2	DEM 	354
2014June3 	3619	0004257	3619		23	GRN 	2
2014June3 	3619	0004257	3619		27	LIB 	3
2014June3 	3619	0004257	3619		0	NP  	272
2014June3 	3619	0004257	3619		21	PF  	0
2014June3 	3619	0004257	3619		3	REP 	162
2014June3 	3620	0004258	3620		59	AE  	0
2014June3 	3620	0004258	3620		15	AI  	17
2014June3 	3620	0004258	3620		2	DEM 	331
2014June3 	3620	0004258	3620		23	GRN 	2
2014June3 	3620	0004258	3620		27	LIB 	4
2014June3 	3620	0004258	3620		0	NP  	249
2014June3 	3620	0004258	3620		21	PF  	1
2014June3 	3620	0004258	3620		3	REP 	172
2014June3 	3621	0004259	3621		59	AE  	0
2014June3 	3621	0004259	3621		15	AI  	15
2014June3 	3621	0004259	3621		2	DEM 	315
2014June3 	3621	0004259	3621		23	GRN 	7
2014June3 	3621	0004259	3621		27	LIB 	8
2014June3 	3621	0004259	3621		0	NP  	202
2014June3 	3621	0004259	3621		21	PF  	3
2014June3 	3621	0004259	3621		3	REP 	136
2014June3 	3622	0004260	3622		59	AE  	0
2014June3 	3622	0004260	3622		15	AI  	11
2014June3 	3622	0004260	3622		2	DEM 	257
2014June3 	3622	0004260	3622		23	GRN 	6
2014June3 	3622	0004260	3622		27	LIB 	3
2014June3 	3622	0004260	3622		0	NP  	136
2014June3 	3622	0004260	3622		21	PF  	0
2014June3 	3622	0004260	3622		3	REP 	99
2014June3 	3623	0004261	3623		59	AE  	0
2014June3 	3623	0004261	3623		15	AI  	10
2014June3 	3623	0004261	3623		2	DEM 	233
2014June3 	3623	0004261	3623		23	GRN 	3
2014June3 	3623	0004261	3623		27	LIB 	2
2014June3 	3623	0004261	3623		0	NP  	153
2014June3 	3623	0004261	3623		21	PF  	0
2014June3 	3623	0004261	3623		3	REP 	99
2014June3 	3624	0004262	3624		59	AE  	0
2014June3 	3624	0004262	3624		15	AI  	18
2014June3 	3624	0004262	3624		2	DEM 	220
2014June3 	3624	0004262	3624		23	GRN 	3
2014June3 	3624	0004262	3624		27	LIB 	2
2014June3 	3624	0004262	3624		0	NP  	185
2014June3 	3624	0004262	3624		21	PF  	2
2014June3 	3624	0004262	3624		3	REP 	127
2014June3 	3625	0004265	3625		59	AE  	0
2014June3 	3625	0004265	3625		15	AI  	5
2014June3 	3625	0004265	3625		2	DEM 	256
2014June3 	3625	0004265	3625		23	GRN 	2
2014June3 	3625	0004265	3625		27	LIB 	5
2014June3 	3625	0004265	3625		0	NP  	146
2014June3 	3625	0004265	3625		21	PF  	0
2014June3 	3625	0004265	3625		3	REP 	101
2014June3 	3626	0004268	3626		59	AE  	0
2014June3 	3626	0004268	3626		15	AI  	24
2014June3 	3626	0004268	3626		2	DEM 	385
2014June3 	3626	0004268	3626		23	GRN 	3
2014June3 	3626	0004268	3626		27	LIB 	4
2014June3 	3626	0004268	3626		0	NP  	223
2014June3 	3626	0004268	3626		21	PF  	3
2014June3 	3626	0004268	3626		3	REP 	124
2014June3 	3627	0004269	3627		59	AE  	0
2014June3 	3627	0004269	3627		15	AI  	14
2014June3 	3627	0004269	3627		2	DEM 	292
2014June3 	3627	0004269	3627		23	GRN 	2
2014June3 	3627	0004269	3627		27	LIB 	4
2014June3 	3627	0004269	3627		0	NP  	365
2014June3 	3627	0004269	3627		21	PF  	1
2014June3 	3627	0004269	3627		3	REP 	145
2014June3 	3628	0004270	3628		59	AE  	0
2014June3 	3628	0004270	3628		15	AI  	11
2014June3 	3628	0004270	3628		2	DEM 	219
2014June3 	3628	0004270	3628		23	GRN 	1
2014June3 	3628	0004270	3628		27	LIB 	3
2014June3 	3628	0004270	3628		0	NP  	137
2014June3 	3628	0004270	3628		21	PF  	0
2014June3 	3628	0004270	3628		3	REP 	100
2014June3 	3629	0004271	3629		59	AE  	0
2014June3 	3629	0004271	3629		15	AI  	13
2014June3 	3629	0004271	3629		2	DEM 	257
2014June3 	3629	0004271	3629		23	GRN 	2
2014June3 	3629	0004271	3629		27	LIB 	4
2014June3 	3629	0004271	3629		0	NP  	140
2014June3 	3629	0004271	3629		21	PF  	0
2014June3 	3629	0004271	3629		3	REP 	119
2014June3 	3630	0004272	3630		59	AE  	0
2014June3 	3630	0004272	3630		15	AI  	19
2014June3 	3630	0004272	3630		2	DEM 	234
2014June3 	3630	0004272	3630		23	GRN 	4
2014June3 	3630	0004272	3630		27	LIB 	2
2014June3 	3630	0004272	3630		0	NP  	203
2014June3 	3630	0004272	3630		21	PF  	5
2014June3 	3630	0004272	3630		3	REP 	111
2014June3 	3631	0004273	3631		59	AE  	0
2014June3 	3631	0004273	3631		15	AI  	7
2014June3 	3631	0004273	3631		2	DEM 	224
2014June3 	3631	0004273	3631		23	GRN 	5
2014June3 	3631	0004273	3631		27	LIB 	4
2014June3 	3631	0004273	3631		0	NP  	197
2014June3 	3631	0004273	3631		21	PF  	1
2014June3 	3631	0004273	3631		3	REP 	104
2014June3 	3632	0004274	3632		59	AE  	0
2014June3 	3632	0004274	3632		15	AI  	10
2014June3 	3632	0004274	3632		2	DEM 	323
2014June3 	3632	0004274	3632		23	GRN 	2
2014June3 	3632	0004274	3632		27	LIB 	7
2014June3 	3632	0004274	3632		0	NP  	274
2014June3 	3632	0004274	3632		21	PF  	1
2014June3 	3632	0004274	3632		3	REP 	122
2014June3 	3633	0004275	3633		59	AE  	0
2014June3 	3633	0004275	3633		15	AI  	9
2014June3 	3633	0004275	3633		2	DEM 	162
2014June3 	3633	0004275	3633		23	GRN 	0
2014June3 	3633	0004275	3633		27	LIB 	1
2014June3 	3633	0004275	3633		0	NP  	117
2014June3 	3633	0004275	3633		21	PF  	0
2014June3 	3633	0004275	3633		3	REP 	89
2014June3 	3634	0004276	3634		59	AE  	0
2014June3 	3634	0004276	3634		15	AI  	0
2014June3 	3634	0004276	3634		2	DEM 	2
2014June3 	3634	0004276	3634		23	GRN 	0
2014June3 	3634	0004276	3634		27	LIB 	0
2014June3 	3634	0004276	3634		0	NP  	0
2014June3 	3634	0004276	3634		21	PF  	0
2014June3 	3634	0004276	3634		3	REP 	0
2014June3 	3635	0004277	3635		59	AE  	0
2014June3 	3635	0004277	3635		15	AI  	9
2014June3 	3635	0004277	3635		2	DEM 	201
2014June3 	3635	0004277	3635		23	GRN 	2
2014June3 	3635	0004277	3635		27	LIB 	3
2014June3 	3635	0004277	3635		0	NP  	136
2014June3 	3635	0004277	3635		21	PF  	3
2014June3 	3635	0004277	3635		3	REP 	80
2014June3 	3636	0004278	3636		59	AE  	0
2014June3 	3636	0004278	3636		15	AI  	5
2014June3 	3636	0004278	3636		2	DEM 	240
2014June3 	3636	0004278	3636		23	GRN 	2
2014June3 	3636	0004278	3636		27	LIB 	3
2014June3 	3636	0004278	3636		0	NP  	121
2014June3 	3636	0004278	3636		21	PF  	3
2014June3 	3636	0004278	3636		3	REP 	76
2014June3 	3637	0004279	3637		59	AE  	0
2014June3 	3637	0004279	3637		15	AI  	18
2014June3 	3637	0004279	3637		2	DEM 	304
2014June3 	3637	0004279	3637		23	GRN 	2
2014June3 	3637	0004279	3637		27	LIB 	7
2014June3 	3637	0004279	3637		0	NP  	226
2014June3 	3637	0004279	3637		21	PF  	1
2014June3 	3637	0004279	3637		3	REP 	153
2014June3 	3638	0004280	3638		59	AE  	0
2014June3 	3638	0004280	3638		15	AI  	3
2014June3 	3638	0004280	3638		2	DEM 	63
2014June3 	3638	0004280	3638		23	GRN 	1
2014June3 	3638	0004280	3638		27	LIB 	1
2014June3 	3638	0004280	3638		0	NP  	31
2014June3 	3638	0004280	3638		21	PF  	0
2014June3 	3638	0004280	3638		3	REP 	45
2014June3 	3639	0004281	3639		59	AE  	0
2014June3 	3639	0004281	3639		15	AI  	11
2014June3 	3639	0004281	3639		2	DEM 	388
2014June3 	3639	0004281	3639		23	GRN 	5
2014June3 	3639	0004281	3639		27	LIB 	5
2014June3 	3639	0004281	3639		0	NP  	289
2014June3 	3639	0004281	3639		21	PF  	3
2014June3 	3639	0004281	3639		3	REP 	145
2014June3 	3640	0004282	3640		59	AE  	0
2014June3 	3640	0004282	3640		15	AI  	2
2014June3 	3640	0004282	3640		2	DEM 	54
2014June3 	3640	0004282	3640		23	GRN 	0
2014June3 	3640	0004282	3640		27	LIB 	1
2014June3 	3640	0004282	3640		0	NP  	35
2014June3 	3640	0004282	3640		21	PF  	2
2014June3 	3640	0004282	3640		3	REP 	11
2014June3 	3641	0004283	3641		59	AE  	0
2014June3 	3641	0004283	3641		15	AI  	9
2014June3 	3641	0004283	3641		2	DEM 	86
2014June3 	3641	0004283	3641		23	GRN 	0
2014June3 	3641	0004283	3641		27	LIB 	2
2014June3 	3641	0004283	3641		0	NP  	42
2014June3 	3641	0004283	3641		21	PF  	0
2014June3 	3641	0004283	3641		3	REP 	37
2014June3 	3642	0004284	3642		59	AE  	0
2014June3 	3642	0004284	3642		15	AI  	2
2014June3 	3642	0004284	3642		2	DEM 	78
2014June3 	3642	0004284	3642		23	GRN 	0
2014June3 	3642	0004284	3642		27	LIB 	3
2014June3 	3642	0004284	3642		0	NP  	56
2014June3 	3642	0004284	3642		21	PF  	0
2014June3 	3642	0004284	3642		3	REP 	40
2014June3 	3643	0004285	3643		59	AE  	0
2014June3 	3643	0004285	3643		15	AI  	3
2014June3 	3643	0004285	3643		2	DEM 	210
2014June3 	3643	0004285	3643		23	GRN 	2
2014June3 	3643	0004285	3643		27	LIB 	3
2014June3 	3643	0004285	3643		0	NP  	144
2014June3 	3643	0004285	3643		21	PF  	4
2014June3 	3643	0004285	3643		3	REP 	123
2014June3 	3644	0004286	3644		59	AE  	0
2014June3 	3644	0004286	3644		15	AI  	12
2014June3 	3644	0004286	3644		2	DEM 	201
2014June3 	3644	0004286	3644		23	GRN 	1
2014June3 	3644	0004286	3644		27	LIB 	2
2014June3 	3644	0004286	3644		0	NP  	136
2014June3 	3644	0004286	3644		21	PF  	3
2014June3 	3644	0004286	3644		3	REP 	158
2014June3 	3645	0004287	3645		59	AE  	0
2014June3 	3645	0004287	3645		15	AI  	8
2014June3 	3645	0004287	3645		2	DEM 	186
2014June3 	3645	0004287	3645		23	GRN 	3
2014June3 	3645	0004287	3645		27	LIB 	3
2014June3 	3645	0004287	3645		0	NP  	99
2014June3 	3645	0004287	3645		21	PF  	0
2014June3 	3645	0004287	3645		3	REP 	57
2014June3 	3646	0004288	3646		59	AE  	0
2014June3 	3646	0004288	3646		15	AI  	20
2014June3 	3646	0004288	3646		2	DEM 	355
2014June3 	3646	0004288	3646		23	GRN 	2
2014June3 	3646	0004288	3646		27	LIB 	1
2014June3 	3646	0004288	3646		0	NP  	184
2014June3 	3646	0004288	3646		21	PF  	0
2014June3 	3646	0004288	3646		3	REP 	190
2014June3 	3647	0004289	3647		59	AE  	0
2014June3 	3647	0004289	3647		15	AI  	8
2014June3 	3647	0004289	3647		2	DEM 	187
2014June3 	3647	0004289	3647		23	GRN 	1
2014June3 	3647	0004289	3647		27	LIB 	2
2014June3 	3647	0004289	3647		0	NP  	132
2014June3 	3647	0004289	3647		21	PF  	1
2014June3 	3647	0004289	3647		3	REP 	76
2014June3 	3648	0004290	3648		59	AE  	0
2014June3 	3648	0004290	3648		15	AI  	5
2014June3 	3648	0004290	3648		2	DEM 	180
2014June3 	3648	0004290	3648		23	GRN 	2
2014June3 	3648	0004290	3648		27	LIB 	1
2014June3 	3648	0004290	3648		0	NP  	110
2014June3 	3648	0004290	3648		21	PF  	1
2014June3 	3648	0004290	3648		3	REP 	97
2014June3 	3649	0004291	3649		59	AE  	0
2014June3 	3649	0004291	3649		15	AI  	4
2014June3 	3649	0004291	3649		2	DEM 	147
2014June3 	3649	0004291	3649		23	GRN 	1
2014June3 	3649	0004291	3649		27	LIB 	4
2014June3 	3649	0004291	3649		0	NP  	108
2014June3 	3649	0004291	3649		21	PF  	0
2014June3 	3649	0004291	3649		3	REP 	51
2014June3 	3650	0004292	3650		59	AE  	0
2014June3 	3650	0004292	3650		15	AI  	7
2014June3 	3650	0004292	3650		2	DEM 	240
2014June3 	3650	0004292	3650		23	GRN 	2
2014June3 	3650	0004292	3650		27	LIB 	3
2014June3 	3650	0004292	3650		0	NP  	253
2014June3 	3650	0004292	3650		21	PF  	1
2014June3 	3650	0004292	3650		3	REP 	95
2014June3 	3651	0004294	3651		59	AE  	0
2014June3 	3651	0004294	3651		15	AI  	3
2014June3 	3651	0004294	3651		2	DEM 	118
2014June3 	3651	0004294	3651		23	GRN 	2
2014June3 	3651	0004294	3651		27	LIB 	2
2014June3 	3651	0004294	3651		0	NP  	81
2014June3 	3651	0004294	3651		21	PF  	0
2014June3 	3651	0004294	3651		3	REP 	66
2014June3 	3652	0004295	3652		59	AE  	0
2014June3 	3652	0004295	3652		15	AI  	11
2014June3 	3652	0004295	3652		2	DEM 	126
2014June3 	3652	0004295	3652		23	GRN 	0
2014June3 	3652	0004295	3652		27	LIB 	2
2014June3 	3652	0004295	3652		0	NP  	102
2014June3 	3652	0004295	3652		21	PF  	0
2014June3 	3652	0004295	3652		3	REP 	42
2014June3 	3653	0004296	3653		59	AE  	0
2014June3 	3653	0004296	3653		15	AI  	10
2014June3 	3653	0004296	3653		2	DEM 	184
2014June3 	3653	0004296	3653		23	GRN 	0
2014June3 	3653	0004296	3653		27	LIB 	9
2014June3 	3653	0004296	3653		0	NP  	236
2014June3 	3653	0004296	3653		21	PF  	0
2014June3 	3653	0004296	3653		3	REP 	62
2014June3 	3654	0004297	3654		59	AE  	0
2014June3 	3654	0004297	3654		15	AI  	11
2014June3 	3654	0004297	3654		2	DEM 	299
2014June3 	3654	0004297	3654		23	GRN 	3
2014June3 	3654	0004297	3654		27	LIB 	7
2014June3 	3654	0004297	3654		0	NP  	159
2014June3 	3654	0004297	3654		21	PF  	5
