sElectionAbbr	lPctPorHndl	lPrecinctHndl	sPrecinctID	sPrecinctPortion	szPrecinctName	iBalType	sAbsenteePrecinctID	szAbsenteePrecinctName	iMailBallotPrecinct	sVotingPrecinctID	szVotingPrecinctName
2014June3 		3317	0003778		PCT 3778	62	8003778	PCT 3778	0	0003778	PCT 3778
2014June3 		3318	0003779		PCT 3779	62	8003731	PCT 3731	0	0003731	PCT 3731
2014June3 		3319	0003780		PCT 3780	62	8003778	PCT 3778	0	0003778	PCT 3778
2014June3 		3320	0003781		PCT 3781	66	8003781	PCT 3781	0	0003781	PCT 3781
2014June3 		3321	0003782		PCT 3782	66	8003782	PCT 3782	0	0003782	PCT 3782
2014June3 		3322	0003783		PCT 3783	66	8003782	PCT 3782	0	0003782	PCT 3782
2014June3 		3323	0003784		PCT 3784	67	8003784	PCT MAIL 3784	1	0003784	PCT MAIL 3784
2014June3 		3324	0003785		PCT 3785	66	8003785	PCT 3785	0	0003785	PCT 3785
2014June3 		3325	0003786		PCT 3786	66	8003781	PCT 3781	0	0003781	PCT 3781
2014June3 		3326	0003787		PCT 3787	66	8003782	PCT 3782	0	0003782	PCT 3782
2014June3 		3327	0003788		PCT 3788	66	8003782	PCT 3782	0	0003782	PCT 3782
2014June3 		3328	0003789		PCT 3789	66	8003782	PCT 3782	0	0003782	PCT 3782
2014June3 		3329	0003790		PCT 3790	66	8003785	PCT 3785	0	0003785	PCT 3785
2014June3 		3330	0003791		PCT 3791	66	8003782	PCT 3782	0	0003782	PCT 3782
2014June3 		4137	0003792		PCT 3792	66	8003785	PCT 3785	0	0003785	PCT 3785
2014June3 		3331	0003801		PCT 3801	68	8003801	PCT 3801  S	0	0003801	PCT 3801  S
2014June3 		3332	0003802		PCT 3802	68	8003802	PCT 3802  S	0	0003802	PCT 3802  S
2014June3 		3333	0003803		PCT 3803	69	8003803	PCT 3803  C/S	0	0003803	PCT 3803  C/S
2014June3 		3334	0003804		PCT 3804	68	8003804	PCT 3804  C/S/V	0	0003804	PCT 3804  C/S/V
2014June3 		3335	0003805		PCT 3805	68	8003805	PCT 3805  C/S	0	0003805	PCT 3805  C/S
2014June3 		3336	0003806		PCT 3806	69	8003806	PCT 3806  S	0	0003806	PCT 3806  S
2014June3 		3337	0003807		PCT 3807	68	8003801	PCT 3801  S	0	0003801	PCT 3801  S
2014June3 		3338	0003808		PCT 3808	68	8003801	PCT 3801  S	0	0003801	PCT 3801  S
2014June3 		3339	0003809		PCT 3809	68	8003809	PCT 3809  C/S	0	0003809	PCT 3809  C/S
2014June3 		3340	0003810		PCT 3810	68	8003810	PCT 3810  C/S/V	0	0003810	PCT 3810  C/S/V
2014June3 		3341	0003811		PCT 3811	68	8003810	PCT 3810  C/S/V	0	0003810	PCT 3810  C/S/V
2014June3 		3342	0003812		PCT 3812	68	8003812	PCT 3812  C/S	0	0003812	PCT 3812  C/S
2014June3 		3343	0003813		PCT 3813	69	8003803	PCT 3803  C/S	0	0003803	PCT 3803  C/S
2014June3 		3344	0003814		PCT 3814	68	8003814	PCT 3814	0	0003814	PCT 3814
2014June3 		3345	0003815		PCT 3815	68	8003814	PCT 3814	0	0003814	PCT 3814
2014June3 		3346	0003816		PCT 3816	69	8003803	PCT 3803  C/S	0	0003803	PCT 3803  C/S
2014June3 		3347	0003817		PCT 3817	68	8003804	PCT 3804  C/S/V	0	0003804	PCT 3804  C/S/V
2014June3 		3348	0003818		PCT 3818	68	8003818	PCT 3818  C/S	0	0003818	PCT 3818  C/S
2014June3 		3349	0003819		PCT 3819	68	8003819	PCT 3819  C/J/S	0	0003819	PCT 3819  C/J/S
2014June3 		3350	0003820		PCT 3820	68	8003820	PCT 3820  C/S	0	0003820	PCT 3820  C/S
2014June3 		3351	0003821		PCT 3821	68	8003821	PCT 3821  C/S/V	0	0003821	PCT 3821  C/S/V
2014June3 		3352	0003822		PCT 3822	68	8003821	PCT 3821  C/S/V	0	0003821	PCT 3821  C/S/V
2014June3 		3353	0003823		PCT 3823	68	8003823	PCT 3823  C/J/S	0	0003823	PCT 3823  C/J/S
2014June3 		3354	0003824		PCT 3824	68	8003820	PCT 3820  C/S	0	0003820	PCT 3820  C/S
2014June3 		3355	0003825		PCT 3825	68	8003825	PCT 3825  C/S	0	0003825	PCT 3825  C/S
2014June3 		3356	0003826		PCT 3826	68	8003826	PCT 3826  C/S	0	0003826	PCT 3826  C/S
2014June3 		3357	0003827		PCT 3827	68	8003827	PCT 3827  C/S/V	0	0003827	PCT 3827  C/S/V
2014June3 		3358	0003828		PCT 3828	68	8003828	PCT 3828  C/K	0	0003828	PCT 3828  C/K
2014June3 		3359	0003829		PCT 3829	68	8003802	PCT 3802  S	0	0003802	PCT 3802  S
2014June3 		3360	0003830		PCT 3830	68	8003812	PCT 3812  C/S	0	0003812	PCT 3812  C/S
2014June3 		3361	0003831		PCT 3831	68	8003828	PCT 3828  C/K	0	0003828	PCT 3828  C/K
2014June3 		3362	0003832		PCT 3832	68	8003828	PCT 3828  C/K	0	0003828	PCT 3828  C/K
2014June3 		3363	0003833		PCT 3833	68	8003828	PCT 3828  C/K	0	0003828	PCT 3828  C/K
2014June3 		3364	0003834		PCT 3834	68	8003834	PCT 3834  C/S	0	0003834	PCT 3834  C/S
2014June3 		3365	0003835		PCT 3835	68	8003835	PCT 3835  K	0	0003835	PCT 3835  K
2014June3 		3366	0003836		PCT 3836	68	8003826	PCT 3826  C/S	0	0003826	PCT 3826  C/S
2014June3 		3367	0003837		PCT 3837	68	8003834	PCT 3834  C/S	0	0003834	PCT 3834  C/S
2014June3 		3368	0003838		PCT 3838	68	8003819	PCT 3819  C/J/S	0	0003819	PCT 3819  C/J/S
2014June3 		3369	0003839		PCT 3839	68	8003835	PCT 3835  K	0	0003835	PCT 3835  K
2014June3 		3370	0003840		PCT 3840	69	8003840	PCT 3840  C/S	0	0003840	PCT 3840  C/S
2014June3 		3371	0003841		PCT 3841	68	8003823	PCT 3823  C/J/S	0	0003823	PCT 3823  C/J/S
2014June3 		3372	0003842		PCT 3842	68	8003823	PCT 3823  C/J/S	0	0003823	PCT 3823  C/J/S
2014June3 		3373	0003843		PCT 3843	69	8003843	PCT 3843  C/S	0	0003843	PCT 3843  C/S
2014June3 		3374	0003844		PCT 3844	69	8003843	PCT 3843  C/S	0	0003843	PCT 3843  C/S
2014June3 		3375	0003845		PCT 3845	69	8003840	PCT 3840  C/S	0	0003840	PCT 3840  C/S
2014June3 		3376	0003846		PCT 3846	70	8003846	PCT MAIL 3846	1	0003846	PCT MAIL 3846
2014June3 		3377	0003847		PCT 3847	70	8003846	PCT MAIL 3846	1	0003846	PCT MAIL 3846
2014June3 		4174	0003848		PCT 3848	69	8003843	PCT 3843  C/S	0	0003843	PCT 3843  C/S
2014June3 		3380	0003903		PCT 3903	71	8003903	PCT 3903  S	0	0003903	PCT 3903  S
2014June3 		3381	0003904		PCT 3904	71	8003904	PCT 3904  S	0	0003904	PCT 3904  S
2014June3 		4181	0003909		PCT 3909	71	8003909	PCT 3909  S	0	0003909	PCT 3909  S
2014June3 		3382	0003910		PCT 3910	71	8003910	PCT 3910  S	0	0003910	PCT 3910  S
2014June3 		3383	0003911		PCT 3911	71	8003911	PCT 3911  S	0	0003911	PCT 3911  S
2014June3 		3384	0003912		PCT 3912	71	8003912	PCT 3912  S	0	0003912	PCT 3912  S
2014June3 		3385	0003913		PCT 3913	71	8003913	PCT 3913  S	0	0003913	PCT 3913  S
2014June3 		3386	0003914		PCT 3914	71	8003910	PCT 3910  S	0	0003910	PCT 3910  S
2014June3 		3387	0003915		PCT 3915	71	8003909	PCT 3909  S	0	0003909	PCT 3909  S
2014June3 		3388	0003916		PCT 3916	71	8003916	PCT 3916  S	0	0003916	PCT 3916  S
2014June3 		3389	0003917		PCT 3917	71	8003917	PCT 3917  S	0	0003917	PCT 3917  S
2014June3 		4178	0003918		PCT 3918	71	8003918	PCT 3918  S	0	0003918	PCT 3918  S
2014June3 		3390	0003919		PCT 3919	71	8003919	PCT 3919  S	0	0003919	PCT 3919  S
2014June3 		3391	0003920		PCT 3920	71	8003920	PCT 3920  S	0	0003920	PCT 3920  S
2014June3 		3392	0003921		PCT 3921	71	8003904	PCT 3904  S	0	0003904	PCT 3904  S
2014June3 		3393	0003922		PCT 3922	71	8003922	PCT 3922  S	0	0003922	PCT 3922  S
2014June3 		3394	0003923		PCT 3923	71	8003923	PCT 3923  S	0	0003923	PCT 3923  S
2014June3 		3395	0003924		PCT 3924	71	8003924	PCT 3924  S	0	0003924	PCT 3924  S
2014June3 		3396	0003925		PCT 3925	71	8003918	PCT 3918  S	0	0003918	PCT 3918  S
2014June3 		3397	0003926		PCT 3926	71	8003926	PCT 3926  P/S	0	0003926	PCT 3926  P/S
2014June3 		3398	0003927		PCT 3927	71	8003903	PCT 3903  S	0	0003903	PCT 3903  S
2014June3 		3399	0003928		PCT 3928	71	8003928	PCT 3928  S	0	0003928	PCT 3928  S
2014June3 		3400	0003929		PCT 3929	71	8003917	PCT 3917  S	0	0003917	PCT 3917  S
2014June3 		3401	0003930		PCT 3930	71	8003924	PCT 3924  S	0	0003924	PCT 3924  S
2014June3 		3402	0003931		PCT 3931	71	8003931	PCT 3931  S	0	0003931	PCT 3931  S
2014June3 		3403	0003932		PCT 3932	71	8003932	PCT 3932  S	0	0003932	PCT 3932  S
2014June3 		3404	0003933		PCT 3933	71	8003933	PCT 3933  S	0	0003933	PCT 3933  S
2014June3 		3405	0003934		PCT 3934	71	8003931	PCT 3931  S	0	0003931	PCT 3931  S
2014June3 		3406	0003935		PCT 3935	71	8003932	PCT 3932  S	0	0003932	PCT 3932  S
2014June3 		3407	0003936		PCT 3936	71	8003904	PCT 3904  S	0	0003904	PCT 3904  S
2014June3 		3408	0003937		PCT 3937	71	8003937	PCT 3937  S	0	0003937	PCT 3937  S
2014June3 		3409	0003938		PCT 3938	71	8003938	PCT 3938  S	0	0003938	PCT 3938  S
2014June3 		3410	0003939		PCT 3939	71	8003939	PCT 3939  S	0	0003939	PCT 3939  S
2014June3 		3411	0003940		PCT 3940	71	8003940	PCT 3940  S	0	0003940	PCT 3940  S
2014June3 		3415	0003951		PCT 3951	72	8003951	PCT 3951  S	0	0003951	PCT 3951  S
2014June3 		3416	0003952		PCT 3952	71	8003952	PCT 3952  S	0	0003952	PCT 3952  S
2014June3 		3417	0003953		PCT 3953	71	8003953	PCT 3953  S	0	0003953	PCT 3953  S
2014June3 		3418	0003954		PCT 3954	71	8003954	PCT 3954  S	0	0003954	PCT 3954  S
2014June3 		3419	0003955		PCT 3955	71	8003955	PCT 3955  S	0	0003955	PCT 3955  S
2014June3 		3420	0003956		PCT 3956	72	8003956	PCT 3956  S/V	0	0003956	PCT 3956  S/V
2014June3 		3421	0003957		PCT 3957	71	8003957	PCT 3957  P/S	0	0003957	PCT 3957  P/S
2014June3 		3422	0003958		PCT 3958	72	8003958	PCT 3958  2S	0	0003958	PCT 3958  2S
2014June3 		3423	0003959		PCT 3959	71	8003959	PCT 3959  S	0	0003959	PCT 3959  S
2014June3 		3424	0003960		PCT 3960	71	8003960	PCT 3960  P/S	0	0003960	PCT 3960  P/S
2014June3 		3425	0003961		PCT 3961	72	8003958	PCT 3958  2S	0	0003958	PCT 3958  2S
2014June3 		3426	0003962		PCT 3962	72	8003956	PCT 3956  S/V	0	0003956	PCT 3956  S/V
2014June3 		3427	0003963		PCT 3963	72	8003956	PCT 3956  S/V	0	0003956	PCT 3956  S/V
2014June3 		3428	0003964		PCT 3964	71	8003964	PCT 3964  S	0	0003964	PCT 3964  S
2014June3 		3429	0003965		PCT 3965	71	8003965	PCT 3965  S	0	0003965	PCT 3965  S
2014June3 		3430	0003966		PCT 3966	72	8003951	PCT 3951  S	0	0003951	PCT 3951  S
2014June3 		3431	0003967		PCT 3967	71	8003967	PCT 3967  S	0	0003967	PCT 3967  S
2014June3 		3433	0003969		PCT 3969	72	8003969	PCT 3969  S	0	0003969	PCT 3969  S
2014June3 		3434	0003970		PCT 3970	71	8003957	PCT 3957  P/S	0	0003957	PCT 3957  P/S
2014June3 		3435	0003971		PCT 3971	71	8003971	PCT MAIL 3971	1	0003971	PCT MAIL 3971
2014June3 		4180	0003972		PCT 3972	71	8003972	PCT 3972  S	0	0003972	PCT 3972  S
2014June3 		3437	0003973		PCT 3973	72	8003956	PCT 3956  S/V	0	0003956	PCT 3956  S/V
2014June3 		3438	0003974		PCT 3974	72	8003974	PCT 3974  S	0	0003974	PCT 3974  S
2014June3 		3439	0003975		PCT 3975	72	8003956	PCT 3956  S/V	0	0003956	PCT 3956  S/V
2014June3 		4179	0003976		PCT 3976	71	8003976	PCT 3976  S	0	0003976	PCT 3976  S
2014June3 		3441	0003977		PCT 3977	72	8003958	PCT 3958  2S	0	0003958	PCT 3958  2S
2014June3 		3442	0003978		PCT 3978	71	8003976	PCT 3976  S	0	0003976	PCT 3976  S
2014June3 		3443	0003979		PCT 3979	71	8003959	PCT 3959  S	0	0003959	PCT 3959  S
2014June3 		3444	0003980		PCT 3980	71	8003980	PCT 3980  S	0	0003980	PCT 3980  S
2014June3 		3445	0003981		PCT 3981	71	8003981	PCT 3981  S	0	0003981	PCT 3981  S
2014June3 		3446	0003982		PCT 3982	71	8003982	PCT 3982  S	0	0003982	PCT 3982  S
2014June3 		3447	0003983		PCT 3983	71	8003983	PCT 3983  S	0	0003983	PCT 3983  S
2014June3 		3448	0003984		PCT 3984	71	8003984	PCT 3984  S	0	0003984	PCT 3984  S
2014June3 		3449	0003985		PCT 3985	72	8003985	PCT 3985  S	0	0003985	PCT 3985  S
2014June3 		3450	0003986		PCT 3986	71	8003972	PCT 3972  S	0	0003972	PCT 3972  S
2014June3 		3451	0003987		PCT 3987	71	8003972	PCT 3972  S	0	0003972	PCT 3972  S
2014June3 		3452	0003988		PCT 3988	71	8003976	PCT 3976  S	0	0003976	PCT 3976  S
2014June3 		3453	0003989		PCT 3989	71	8003989	PCT 3989  S	0	0003989	PCT 3989  S
2014June3 		4110	0003990		PCT 3990	71	8003954	PCT 3954  S	0	0003954	PCT 3954  S
2014June3 		4112	0003991		PCT 3991	71	8003953	PCT 3953  S	0	0003953	PCT 3953  S
2014June3 		4111	0003992		PCT 3992	71	8003992	PCT MAIL 3992	1	0003992	PCT MAIL 3992
2014June3 		3454	0004001		PCT 4001	59	8004001	PCT 4001  C/S/V	0	0004001	PCT 4001  C/S/V
2014June3 		3455	0004002		PCT 4002	59	8004002	PCT 4002  C/S	0	0004002	PCT 4002  C/S
2014June3 		3456	0004003		PCT 4003	59	8004002	PCT 4002  C/S	0	0004002	PCT 4002  C/S
2014June3 		3457	0004004		PCT 4004	59	8004004	PCT 4004  C/H/P/S/V	0	0004004	PCT 4004  C/H/P/S/V
2014June3 		3458	0004005		PCT 4005	59	8004004	PCT 4004  C/H/P/S/V	0	0004004	PCT 4004  C/H/P/S/V
2014June3 		3459	0004006		PCT 4006	59	8004006	PCT 4006  C/S/V	0	0004006	PCT 4006  C/S/V
2014June3 		3460	0004007		PCT 4007	59	8004007	PCT 4007  C/S	0	0004007	PCT 4007  C/S
2014June3 		3461	0004008		PCT 4008	73	8004008	PCT MAIL 4008	1	0004008	PCT MAIL 4008
2014June3 		3462	0004009		PCT 4009	59	8004001	PCT 4001  C/S/V	0	0004001	PCT 4001  C/S/V
2014June3 		3463	0004010		PCT 4010	59	8004010	PCT 4010  C/H/S	0	0004010	PCT 4010  C/H/S
2014June3 		3464	0004011		PCT 4011	59	8004011	PCT 4011  C/H/P/S	0	0004011	PCT 4011  C/H/P/S
2014June3 		3465	0004012		PCT 4012	59	8004012	PCT 4012  C/H/P/S/V	0	0004012	PCT 4012  C/H/P/S/V
2014June3 		3466	0004013		PCT 4013	59	8004013	PCT 4013  C/H/S	0	0004013	PCT 4013  C/H/S
2014June3 		3467	0004014		PCT 4014	59	8004013	PCT 4013  C/H/S	0	0004013	PCT 4013  C/H/S
2014June3 		3468	0004015		PCT 4015	59	8004011	PCT 4011  C/H/P/S	0	0004011	PCT 4011  C/H/P/S
2014June3 		3469	0004016		PCT 4016	59	8004016	PCT 4016  C/H/S	0	0004016	PCT 4016  C/H/S
2014June3 		3470	0004017		PCT 4017	59	8004017	PCT 4017  C/H/S	0	0004017	PCT 4017  C/H/S
2014June3 		3471	0004018		PCT 4018	59	8004017	PCT 4017  C/H/S	0	0004017	PCT 4017  C/H/S
2014June3 		3472	0004019		PCT 4019	59	8004019	PCT 4019  C/P/S/V	0	0004019	PCT 4019  C/P/S/V
2014June3 		3473	0004020		PCT 4020	59	8004019	PCT 4019  C/P/S/V	0	0004019	PCT 4019  C/P/S/V
2014June3 		3474	0004021		PCT 4021	59	8004016	PCT 4016  C/H/S	0	0004016	PCT 4016  C/H/S
2014June3 		3475	0004022		PCT 4022	59	8004022	PCT 4022  C/P/S	0	0004022	PCT 4022  C/P/S
2014June3 		3476	0004023		PCT 4023	59	8004023	PCT 4023  C/S	0	0004023	PCT 4023  C/S
2014June3 		3477	0004024		PCT 4024	59	8004013	PCT 4013  C/H/S	0	0004013	PCT 4013  C/H/S
2014June3 		3478	0004026		PCT 4026	59	8004006	PCT 4006  C/S/V	0	0004006	PCT 4006  C/S/V
2014June3 		3479	0004027		PCT 4027	59	8004001	PCT 4001  C/S/V	0	0004001	PCT 4001  C/S/V
2014June3 		3480	0004028		PCT 4028	59	8004023	PCT 4023  C/S	0	0004023	PCT 4023  C/S
2014June3 		4164	0004029		PCT 4029	59	8004012	PCT 4012  C/H/P/S/V	0	0004012	PCT 4012  C/H/P/S/V
2014June3 		3481	0004030		PCT 4030	59	8004010	PCT 4010  C/H/S	0	0004010	PCT 4010  C/H/S
2014June3 		3482	0004034		PCT 4034	59	8004034	PCT 4034  C/S	0	0004034	PCT 4034  C/S
2014June3 		3483	0004035		PCT 4035	59	8004035	PCT 4035  C/S	0	0004035	PCT 4035  C/S
2014June3 		3484	0004036		PCT 4036	59	8004036	PCT 4036  C/S	0	0004036	PCT 4036  C/S
2014June3 		3485	0004038		PCT 4038	59	8004038	PCT 4038  C/S	0	0004038	PCT 4038  C/S
2014June3 		3486	0004039		PCT 4039	59	8004039	PCT 4039  C/S	0	0004039	PCT 4039  C/S
2014June3 		3487	0004041		PCT 4041	59	8004041	PCT 4041  C/J/S	0	0004041	PCT 4041  C/J/S
2014June3 		3488	0004043		PCT 4043	59	8004043	PCT 4043  C	0	0004043	PCT 4043  C
2014June3 		3489	0004045		PCT 4045	59	8004045	PCT 4045  C	0	0004045	PCT 4045  C
2014June3 		3490	0004046		PCT 4046	59	8004038	PCT 4038  C/S	0	0004038	PCT 4038  C/S
2014June3 		3491	0004047		PCT 4047	59	8004047	PCT 4047  C	0	0004047	PCT 4047  C
2014June3 		3492	0004048		PCT 4048	59	8004048	PCT 4048  C/H/P/S/V	0	0004048	PCT 4048  C/H/P/S/V
2014June3 		3493	0004049		PCT 4049	59	8004048	PCT 4048  C/H/P/S/V	0	0004048	PCT 4048  C/H/P/S/V
2014June3 		3494	0004050		PCT 4050	59	8004050	PCT 4050  C/H/P/S/V	0	0004050	PCT 4050  C/H/P/S/V
2014June3 		3495	0004051		PCT 4051	59	8004051	PCT 4051  C/H/J/S	0	0004051	PCT 4051  C/H/J/S
2014June3 		3496	0004052		PCT 4052	59	8004052	PCT 4052  C	0	0004052	PCT 4052  C
2014June3 		3497	0004053		PCT 4053	59	8004053	PCT 4053  C/S	0	0004053	PCT 4053  C/S
2014June3 		3498	0004054		PCT 4054	59	8004035	PCT 4035  C/S	0	0004035	PCT 4035  C/S
2014June3 		3499	0004055		PCT 4055	59	8004055	PCT 4055  C	0	0004055	PCT 4055  C
2014June3 		4165	0004056		PCT 4056	59	8004056	PCT MAIL 4056	1	0004056	PCT MAIL 4056
2014June3 		3500	0004057		PCT 4057	59	8004006	PCT 4006  C/S/V	0	0004006	PCT 4006  C/S/V
2014June3 		3501	0004058		PCT 4058	59	8004012	PCT 4012  C/H/P/S/V	0	0004012	PCT 4012  C/H/P/S/V
2014June3 		3502	0004059		PCT 4059	59	8004059	PCT 4059  C/H/S	0	0004059	PCT 4059  C/H/S
2014June3 		3503	0004060		PCT 4060	59	8004060	PCT 4060  C/H/P/S/V	0	0004060	PCT 4060  C/H/P/S/V
2014June3 		3504	0004061		PCT 4061	59	8004012	PCT 4012  C/H/P/S/V	0	0004012	PCT 4012  C/H/P/S/V
2014June3 		3505	0004062		PCT 4062	59	8004012	PCT 4012  C/H/P/S/V	0	0004012	PCT 4012  C/H/P/S/V
2014June3 		3506	0004063		PCT 4063	59	8004063	PCT 4063  C/H/S	0	0004063	PCT 4063  C/H/S
2014June3 		3507	0004064		PCT 4064	59	8004064	PCT 4064  C/P/S	0	0004064	PCT 4064  C/P/S
2014June3 		3508	0004065		PCT 4065	59	8004022	PCT 4022  C/P/S	0	0004022	PCT 4022  C/P/S
2014June3 		3509	0004066		PCT 4066	59	8004010	PCT 4010  C/H/S	0	0004010	PCT 4010  C/H/S
2014June3 		3510	0004067		PCT 4067	59	8004067	PCT 4067  C/V	0	0004067	PCT 4067  C/V
2014June3 		3511	0004068		PCT 4068	59	8004012	PCT 4012  C/H/P/S/V	0	0004012	PCT 4012  C/H/P/S/V
2014June3 		3512	0004069		PCT 4069	59	8004039	PCT 4039  C/S	0	0004039	PCT 4039  C/S
2014June3 		3513	0004070		PCT 4070	59	8004070	PCT 4070  C/J/S	0	0004070	PCT 4070  C/J/S
2014June3 		3514	0004071		PCT 4071	59	8004071	PCT 4071  C/S	0	0004071	PCT 4071  C/S
2014June3 		3515	0004072		PCT 4072	59	8004071	PCT 4071  C/S	0	0004071	PCT 4071  C/S
2014June3 		3516	0004074		PCT 4074	59	8004074	PCT 4074  C/H/S	0	0004074	PCT 4074  C/H/S
2014June3 		3517	0004075		PCT 4075	59	8004075	PCT 4075  P/S/V	0	0004075	PCT 4075  P/S/V
2014June3 		3518	0004076		PCT 4076	59	8004076	PCT 4076  C/J/S	0	0004076	PCT 4076  C/J/S
2014June3 		3519	0004078		PCT 4078	59	8004078	PCT 4078  C/H/J/S	0	0004078	PCT 4078  C/H/J/S
2014June3 		3520	0004079		PCT 4079	59	8004078	PCT 4078  C/H/J/S	0	0004078	PCT 4078  C/H/J/S
2014June3 		3521	0004083		PCT 4083	59	8004039	PCT 4039  C/S	0	0004039	PCT 4039  C/S
2014June3 		3522	0004084		PCT 4084	59	8004084	PCT 4084  C	0	0004084	PCT 4084  C
2014June3 		3523	0004085		PCT 4085	59	8004047	PCT 4047  C	0	0004047	PCT 4047  C
2014June3 		3524	0004086		PCT 4086	59	8004086	PCT 4086  C	0	0004086	PCT 4086  C
2014June3 		3525	0004087		PCT 4087	59	8004087	PCT 4087  C/H/K/S	0	0004087	PCT 4087  C/H/K/S
2014June3 		3526	0004088		PCT 4088	59	8004086	PCT 4086  C	0	0004086	PCT 4086  C
2014June3 		3527	0004089		PCT 4089	59	8004086	PCT 4086  C	0	0004086	PCT 4086  C
2014June3 		3528	0004090		PCT 4090	59	8004086	PCT 4086  C	0	0004086	PCT 4086  C
2014June3 		3529	0004095		PCT 4095	59	8004051	PCT 4051  C/H/J/S	0	0004051	PCT 4051  C/H/J/S
2014June3 		3530	0004096		PCT 4096	59	8004053	PCT 4053  C/S	0	0004053	PCT 4053  C/S
2014June3 		3531	0004097		PCT 4097	59	8004097	PCT 4097  C/S	0	0004097	PCT 4097  C/S
2014June3 		3532	0004098		PCT 4098	59	8004098	PCT MAIL 4098	1	0004098	PCT MAIL 4098
2014June3 		3533	0004099		PCT 4099	59	8004099	PCT 4099  C/P/S/V	0	0004099	PCT 4099  C/P/S/V
2014June3 		3534	0004101		PCT 4101	59	8004101	PCT 4101  C/H/S	0	0004101	PCT 4101  C/H/S
2014June3 		3535	0004102		PCT 4102	59	8004101	PCT 4101  C/H/S	0	0004101	PCT 4101  C/H/S
2014June3 		3536	0004103		PCT 4103	59	8004103	PCT 4103  C/H/S	0	0004103	PCT 4103  C/H/S
2014June3 		3537	0004104		PCT 4104	59	8004103	PCT 4103  C/H/S	0	0004103	PCT 4103  C/H/S
2014June3 		3538	0004110		PCT 4110	59	8004051	PCT 4051  C/H/J/S	0	0004051	PCT 4051  C/H/J/S
2014June3 		3539	0004111		PCT 4111	59	8004050	PCT 4050  C/H/P/S/V	0	0004050	PCT 4050  C/H/P/S/V
2014June3 		3540	0004112		PCT 4112	59	8004064	PCT 4064  C/P/S	0	0004064	PCT 4064  C/P/S
2014June3 		3541	0004113		PCT 4113	59	8004076	PCT 4076  C/J/S	0	0004076	PCT 4076  C/J/S
2014June3 		3542	0004114		PCT 4114	59	8004041	PCT 4041  C/J/S	0	0004041	PCT 4041  C/J/S
2014June3 		3543	0004115		PCT 4115	59	8004051	PCT 4051  C/H/J/S	0	0004051	PCT 4051  C/H/J/S
2014June3 		3544	0004117		PCT 4117	59	8004117	PCT 4117  C/H/S	0	0004117	PCT 4117  C/H/S
2014June3 		3545	0004118		PCT 4118	59	8004055	PCT 4055  C	0	0004055	PCT 4055  C
2014June3 		3546	0004119		PCT 4119	59	8004119	PCT 4119  C/H/S	0	0004119	PCT 4119  C/H/S
2014June3 		3547	0004120		PCT 4120	59	8004120	PCT 4120  C/H/S	0	0004120	PCT 4120  C/H/S
2014June3 		3548	0004121		PCT 4121	59	8004117	PCT 4117  C/H/S	0	0004117	PCT 4117  C/H/S
2014June3 		3549	0004122		PCT 4122	59	8004122	PCT 4122  C/H	0	0004122	PCT 4122  C/H
2014June3 		3550	0004123		PCT 4123	59	8004034	PCT 4034  C/S	0	0004034	PCT 4034  C/S
2014June3 		3551	0004126		PCT 4126	59	8004126	PCT 4126  C/J/S	0	0004126	PCT 4126  C/J/S
2014June3 		3552	0004127		PCT 4127	59	8004126	PCT 4126  C/J/S	0	0004126	PCT 4126  C/J/S
2014June3 		3553	0004128		PCT 4128	59	8004128	PCT 4128  C/H	0	0004128	PCT 4128  C/H
2014June3 		3554	0004129		PCT 4129	59	8004129	PCT 4129  C	0	0004129	PCT 4129  C
2014June3 		3555	0004130		PCT 4130	59	8004130	PCT 4130  C/H/S	0	0004130	PCT 4130  C/H/S
2014June3 		3556	0004131		PCT 4131	59	8004131	PCT 4131  C/H/S	0	0004131	PCT 4131  C/H/S
2014June3 		3557	0004132		PCT 4132	59	8004130	PCT 4130  C/H/S	0	0004130	PCT 4130  C/H/S
2014June3 		3558	0004133		PCT 4133	59	8004131	PCT 4131  C/H/S	0	0004131	PCT 4131  C/H/S
2014June3 		3559	0004136		PCT 4136	59	8004036	PCT 4036  C/S	0	0004036	PCT 4036  C/S
2014June3 		3560	0004137		PCT 4137	59	8004007	PCT 4007  C/S	0	0004007	PCT 4007  C/S
2014June3 		3561	0004138		PCT 4138	59	8004052	PCT 4052  C	0	0004052	PCT 4052  C
2014June3 		3562	0004139		PCT 4139	59	8004059	PCT 4059  C/H/S	0	0004059	PCT 4059  C/H/S
2014June3 		3563	0004140		PCT 4140	59	8004074	PCT 4074  C/H/S	0	0004074	PCT 4074  C/H/S
2014June3 		3564	0004141		PCT 4141	59	8004045	PCT 4045  C	0	0004045	PCT 4045  C
2014June3 		3565	0004142		PCT 4142	59	8004059	PCT 4059  C/H/S	0	0004059	PCT 4059  C/H/S
2014June3 		3566	0004143		PCT 4143	59	8004131	PCT 4131  C/H/S	0	0004131	PCT 4131  C/H/S
2014June3 		3567	0004144		PCT 4144	59	8004097	PCT 4097  C/S	0	0004097	PCT 4097  C/S
2014June3 		3568	0004146		PCT 4146	59	8004101	PCT 4101  C/H/S	0	0004101	PCT 4101  C/H/S
2014June3 		3569	0004147		PCT 4147	59	8004103	PCT 4103  C/H/S	0	0004103	PCT 4103  C/H/S
